"ISLAND_ID","DATE","WEEK","MONTH","YEAR","NDVI"
2,2018-07-14,2,7,2018,0.741670523884404
2,2018-07-21,3,7,2018,0.726873430712819
2,2018-08-01,0,8,2018,0.704509862122277
2,2018-08-07,1,8,2018,0.694320173847837
2,2018-08-14,2,8,2018,0.684633687104835
2,2018-08-21,3,8,2018,0.676581545292545
2,2018-09-01,0,9,2018,0.66411632688081
2,2018-09-07,1,9,2018,0.656351075273817
2,2018-09-14,2,9,2018,0.646504210892445
2,2018-09-21,3,9,2018,0.636593816311601
2,2018-10-01,0,10,2018,0.623833697092221
2,2018-10-07,1,10,2018,0.617114508609875
2,2018-10-14,2,10,2018,0.60968008245975
2,2018-10-21,3,10,2018,0.602191879529463
2,2018-11-01,0,11,2018,0.590787217644226
2,2018-11-07,1,11,2018,0.586042848726442
2,2018-11-14,2,11,2018,0.583422882691204
2,2018-11-21,3,11,2018,0.584990604350535
2,2018-12-01,0,12,2018,0.594584553817449
2,2018-12-07,1,12,2018,0.603368596227386
2,2018-12-14,2,12,2018,0.614826985654467
2,2018-12-21,3,12,2018,0.626225283954613
2,2019-01-01,0,1,2019,0.642515783978049
2,2019-01-07,1,1,2019,0.650717451019181
2,2019-01-14,2,1,2019,0.660077514161419
2,2019-01-21,3,1,2019,0.669313615233274
2,2019-02-01,0,2,2019,0.682799802479712
2,2019-02-07,1,2,2019,0.689033831053943
2,2019-02-14,2,2,2019,0.694947149062452
2,2019-02-21,3,2,2019,0.699369496377663
2,2019-03-01,0,3,2019,0.702887359967215
2,2019-03-07,1,3,2019,0.704834363002498
2,2019-03-14,2,3,2019,0.706979412784372
2,2019-03-21,3,3,2019,0.70980487235454
2,2019-04-01,0,4,2019,0.717740235683234
2,2019-04-07,1,4,2019,0.724605790126078
2,2019-04-14,2,4,2019,0.734929598788435
2,2019-04-21,3,4,2019,0.747065884750845
2,2019-05-01,0,5,2019,0.764817283877467
2,2019-05-07,1,5,2019,0.773863843433527
2,2019-05-14,2,5,2019,0.781327566921882
2,2019-05-21,3,5,2019,0.784654581898604
2,2019-06-01,0,6,2019,0.782098310522093
2,2019-06-07,1,6,2019,0.778167004795236
2,2019-06-14,2,6,2019,0.773082910694001
2,2019-06-21,3,6,2019,0.768624849307091
2,2019-07-01,0,7,2019,0.763561957582486
2,2019-07-07,1,7,2019,0.760208668181376
2,2019-07-14,2,7,2019,0.754489290268392
2,2019-07-21,3,7,2019,0.745679328414121
2,2019-08-01,0,8,2019,0.724723782880205
2,2019-08-07,1,8,2019,0.710227513809705
2,2019-08-14,2,8,2019,0.691745865104726
2,2019-08-21,3,8,2019,0.672869515523525
2,2019-09-01,0,9,2019,0.645513907010923
2,2019-09-07,1,9,2019,0.632933142849911
2,2019-09-14,2,9,2019,0.620835007018222
2,2019-09-21,3,9,2019,0.611447854870267
2,2019-10-01,0,10,2019,0.6018762061059
2,2019-10-07,1,10,2019,0.597653515678387
2,2019-10-14,2,10,2019,0.593579489975382
2,2019-10-21,3,10,2019,0.590064458140971
2,2019-11-01,0,11,2019,0.5856684155282
2,2019-11-07,1,11,2019,0.584316205981618
2,2019-11-14,2,11,2019,0.584279000649929
2,2019-11-21,3,11,2019,0.586270221631231
2,2019-12-01,0,12,2019,0.592504049309871
2,2019-12-07,1,12,2019,0.597652925192896
2,2019-12-14,2,12,2019,0.604389162162197
2,2019-12-21,3,12,2019,0.611496629023016
2,2020-01-01,0,1,2020,0.622923502393769
2,2020-01-07,1,1,2020,0.629121525878624
2,2020-01-14,2,1,2020,0.636028355871074
2,2020-01-21,3,1,2020,0.642165457609159
2,2020-02-01,0,2,2020,0.649549278272623
2,2020-02-07,1,2,2020,0.652808926643929
2,2020-02-14,2,2,2020,0.657257743705661
2,2020-02-21,3,2,2020,0.664163203226417
2,2020-03-01,0,3,2020,0.678971813839093
2,2020-03-07,1,3,2020,0.692689781860558
2,2020-03-14,2,3,2020,0.711125513483158
2,2020-03-21,3,3,2020,0.729646443893497
2,2020-04-01,0,4,2020,0.752533720962041
2,2020-04-07,1,4,2020,0.75995147549435
2,2020-04-14,2,4,2020,0.764154734038247
2,2020-04-21,3,4,2020,0.765014331271814
2,2020-05-01,0,5,2020,0.764682967411233
2,2020-05-07,1,5,2020,0.7655832088769
2,2020-05-14,2,5,2020,0.768463831742657
2,2020-05-21,3,5,2020,0.772764116532294
2,2020-06-01,0,6,2020,0.778763924958108
2,2020-06-07,1,6,2020,0.779817800930282
2,2020-06-14,2,6,2020,0.778311561436978
2,2020-06-21,3,6,2020,0.774252564827099
2,2020-07-01,0,7,2020,0.790846941738296
2,2020-07-07,1,7,2020,0.783171109424367
2,2020-07-14,2,7,2020,0.772464137018148
2,2020-07-21,3,7,2020,0.759367411379714
2,2020-08-01,0,8,2020,0.733180318956476
2,2020-08-07,1,8,2020,0.716317221433238
2,2020-08-14,2,8,2020,0.695434916560006
2,2020-08-21,3,8,2020,0.674802869979518
2,2020-09-01,0,9,2020,0.646824423486636
2,2020-09-07,1,9,2020,0.635066239393294
2,2020-09-14,2,9,2020,0.62449645636592
2,2020-09-21,3,9,2020,0.616497965523572
2,2020-10-01,0,10,2020,0.607324392118879
2,2020-10-07,1,10,2020,0.602276925452888
2,2020-10-14,2,10,2020,0.596786369622528
2,2020-10-21,3,10,2020,0.59237413570983
2,2020-11-01,0,11,2020,0.590122239804076
2,2020-11-07,1,11,2020,0.592424723544489
2,2020-11-14,2,11,2020,0.598753159024421
2,2020-11-21,3,11,2020,0.608831688329713
2,2020-12-01,0,12,2020,0.628219485055612
2,2020-12-07,1,12,2020,0.641366685154167
2,2020-12-14,2,12,2020,0.656648960699479
2,2020-12-21,3,12,2020,0.670520153581933
2,2021-01-01,0,1,2021,0.687222211586592
2,2021-01-07,1,1,2021,0.693526323566019
2,2021-01-14,2,1,2021,0.69908314184037
2,2021-01-21,3,1,2021,0.703844081342573
2,2021-02-01,0,2,2021,0.712498465989366
2,2021-02-07,1,2,2021,0.718576084243098
2,2021-02-14,2,2,2021,0.726778491740555
2,2021-02-21,3,2,2021,0.735572788137068
2,2021-03-01,0,3,2021,0.745368629788328
2,2021-03-07,1,3,2021,0.751984589554625
2,2021-03-14,2,3,2021,0.758501955686905
2,2021-03-21,3,3,2021,0.76348358664827
2,2021-04-01,0,4,2021,0.768111657468745
2,2021-04-07,1,4,2021,0.769241776399761
2,2021-04-14,2,4,2021,0.769773485893163
2,2021-04-21,3,4,2021,0.76992995546159
2,2021-05-01,0,5,2021,0.770324603844896
2,2021-05-07,1,5,2021,0.770989965500144
2,2021-05-14,2,5,2021,0.772368031170329
2,2021-05-21,3,5,2021,0.774367021157535
2,2021-06-01,0,6,2021,0.777789158784646
2,2021-06-07,1,6,2021,0.778900373970429
2,2021-06-14,2,6,2021,0.77856964107098
2,2021-06-21,3,6,2021,0.775737598506315
2,2021-07-01,0,7,2021,0.766341217726283
2,2021-07-07,1,7,2021,0.757520382477396
2,2021-07-14,2,7,2021,0.744499558709091
2,2021-07-21,3,7,2021,0.729231402280683
2,2021-08-01,0,8,2021,0.703076150250356
2,2021-08-07,1,8,2021,0.688741279700555
2,2021-08-14,2,8,2021,0.672355409940288
2,2021-08-21,3,8,2021,0.65606958396916
2,2021-09-01,0,9,2021,0.629237285616368
2,2021-09-07,1,9,2021,0.61361053106778
2,2021-09-14,2,9,2021,0.595155440231627
2,2021-09-21,3,9,2021,0.578108121163867
2,2021-10-01,0,10,2021,0.560750252813725
2,2021-10-07,1,10,2021,0.556389967687011
2,2021-10-14,2,10,2021,0.557753784730916
2,2021-10-21,3,10,2021,0.565097658253363
2,2021-11-01,0,11,2021,0.583041537003663
2,2021-11-07,1,11,2021,0.592974580184978
2,2021-11-14,2,11,2021,0.602770511019393
2,2021-11-21,3,11,2021,0.610189785079358
2,2021-12-01,0,12,2021,0.61738428531736
2,2021-12-07,1,12,2021,0.620160520151662
2,2021-12-14,2,12,2021,0.621789485305563
2,2021-12-21,3,12,2021,0.621343149203261
2,2022-01-01,0,1,2022,0.617234763250529
2,2022-01-07,1,1,2022,0.61503609767373
2,2022-01-14,2,1,2022,0.61504063260349
2,2022-01-21,3,1,2022,0.619874732796036
2,2022-02-01,0,2,2022,0.63854881906898
2,2022-02-07,1,2,2022,0.652666074571595
2,2022-02-14,2,2,2022,0.669737413290993
2,2022-02-21,3,2,2022,0.685056999573915
2,2022-03-01,0,3,2022,0.698658307610525
2,2022-03-07,1,3,2022,0.705981443034103
2,2022-03-14,2,3,2022,0.711992386324467
2,2022-03-21,3,3,2022,0.716172781086187
2,2022-04-01,0,4,2022,0.721223308111443
2,2022-04-07,1,4,2022,0.724094961037291
2,2022-04-14,2,4,2022,0.728261622533531
2,2022-04-21,3,4,2022,0.733949080334203
2,2022-05-01,0,5,2022,0.745761014735161
2,2022-05-07,1,5,2022,0.754943245630204
2,2022-05-14,2,5,2022,0.766788421233879
2,2022-05-21,3,5,2022,0.77830031442778
2,2022-06-01,0,6,2022,0.79132682015825
2,2022-06-07,1,6,2022,0.794240073428239
2,2022-06-14,2,6,2022,0.793445890156314
2,2022-06-21,3,6,2022,0.788560151481647
2,2022-07-01,0,7,2022,0.776355369873216
2,2022-07-07,1,7,2022,0.767286275627971
2,2022-07-14,2,7,2022,0.756157812941516
2,2022-07-21,3,7,2022,0.745339331904114
2,2022-08-01,0,8,2022,0.730589708088728
2,2022-08-07,1,8,2022,0.724015897935675
2,2022-08-14,2,8,2022,0.71740426756194
2,2022-08-21,3,8,2022,0.711310815400111
2,2022-09-01,0,9,2022,0.700932086541769
2,2022-09-07,1,9,2022,0.694081166613669
2,2022-09-14,2,9,2022,0.684512029052957
2,2022-09-21,3,9,2022,0.672843604641022
2,2022-10-01,0,10,2022,0.651778075526846
2,2022-10-07,1,10,2022,0.636553969772304
2,2022-10-14,2,10,2022,0.616987408117006
2,2022-10-21,3,10,2022,0.59710477875586
2,2022-11-01,0,11,2022,0.571560941065558
2,2022-11-07,1,11,2022,0.563874346028527
2,2022-11-14,2,11,2022,0.562485555372762
2,2022-11-21,3,11,2022,0.569521992084375
2,2022-12-01,0,12,2022,0.591656593676896
2,2022-12-07,1,12,2022,0.609309784244711
2,2022-12-14,2,12,2022,0.631409290368242
2,2022-12-21,3,12,2022,0.65286774160305
2,2023-01-01,0,1,2023,0.680891774205243
2,2023-01-07,1,1,2023,0.691859795292386
2,2023-01-14,2,1,2023,0.70037683634843
2,2023-01-21,3,1,2023,0.704692147331606
2,2023-02-01,0,2,2023,0.705695788857154
2,2023-02-07,1,2,2023,0.704984103075735
2,2023-02-14,2,2,2023,0.704413166337285
2,2023-02-21,3,2,2023,0.705030088192091
2,2023-03-01,0,3,2023,0.7080904058515
2,2023-03-07,1,3,2023,0.712438857536964
2,2023-03-14,2,3,2023,0.719813474766417
2,2023-03-21,3,3,2023,0.729213244208497
2,2023-04-01,0,4,2023,0.745839758610786
2,2023-04-07,1,4,2023,0.754789964724214
2,2023-04-14,2,4,2023,0.764603488200162
2,2023-04-21,3,4,2023,0.773611334239228
2,2023-05-01,0,5,2023,0.784818617337475
2,2023-05-07,1,5,2023,0.790305731392855
2,2023-05-14,2,5,2023,0.795199357716079
2,2023-05-21,3,5,2023,0.798238266447212
2,2023-06-01,0,6,2023,0.798867542384567
2,2023-06-07,1,6,2023,0.796862886848386
2,2023-06-14,2,6,2023,0.79221902876988
2,2023-06-21,3,6,2023,0.784977261008668
2,2023-07-01,0,7,2023,0.770281850313457
2,2023-07-07,1,7,2023,0.759415604544629
2,2023-07-14,2,7,2023,0.745594763735533
2,2023-07-21,3,7,2023,0.731704097628457
2,2023-08-01,0,8,2023,0.713055606508796
2,2023-08-07,1,8,2023,0.705660462188505
2,2023-08-14,2,8,2023,0.699453500188855
2,2023-08-21,3,8,2023,0.694767049423499
2,2023-09-01,0,9,2023,0.686964216631942
2,2023-09-07,1,9,2023,0.681521275519854
2,2023-09-14,2,9,2023,0.674526633905447
2,2023-09-21,3,9,2023,0.66806379463517
2,2023-10-01,0,10,2023,0.662097371608762
2,2023-10-07,1,10,2023,0.660689113642671
2,2023-10-14,2,10,2023,0.660306018290335
2,2023-10-21,3,10,2023,0.659914175276877
2,2023-11-01,0,11,2023,0.656390687892285
2,2023-11-07,1,11,2023,0.652604381416828
2,2023-11-14,2,11,2023,0.647316343591754
2,2023-11-21,3,11,2023,0.64233935053954
2,2023-12-01,0,12,2023,0.637434059832876
2,2023-12-07,1,12,2023,0.635251603225499
2,2023-12-14,2,12,2023,0.631476342509535
2,2023-12-21,3,12,2023,0.623910904438265
2,2024-01-01,0,1,2024,0.600527596588118
2,2024-01-07,1,1,2024,0.58278857772259
2,2024-01-14,2,1,2024,0.56160438140427
2,2024-01-21,3,1,2024,0.545467265458352
2,2024-02-01,0,2,2024,0.54321089594404
2,2024-02-07,1,2,2024,0.556534144187969
2,2024-02-14,2,2,2024,0.582849624836569
2,2024-02-21,3,2,2024,0.61585716796358
2,2024-03-01,0,3,2024,0.659380989913308
2,2024-03-07,1,3,2024,0.685296634312217
2,2024-03-14,2,3,2024,0.7106165162838
2,2024-03-21,3,3,2024,0.730455689091853
2,2024-04-01,0,4,2024,0.751925788022558
2,2024-04-07,1,4,2024,0.759481102135519
2,2024-04-14,2,4,2024,0.765291499260944
2,2024-04-21,3,4,2024,0.768501620906182
2,2024-05-01,0,5,2024,0.769849622486115
2,2024-05-07,1,5,2024,0.76932038567733
2,2024-05-14,2,5,2024,0.767603220589311
2,2024-05-21,3,5,2024,0.76471404722869
2,2024-06-01,0,6,2024,0.75834530853474
2,2024-06-07,1,6,2024,0.754627860824768
2,2024-06-14,2,6,2024,0.750767464209691
2,2024-06-21,3,6,2024,0.747536844109733
2,2024-07-01,0,7,2024,0.742592225695496
2,2024-07-07,1,7,2024,0.738185462313275
2,2024-07-14,2,7,2024,0.730911122734094
2,2024-07-21,3,7,2024,0.72169061013809
2,2024-08-01,0,8,2024,0.706654811870213
2,2024-08-07,1,8,2024,0.700004660185332
2,2024-08-14,2,8,2024,0.694306373272716
2,2024-08-21,3,8,2024,0.690157554523905
2,2024-09-01,0,9,2024,0.683094427928399
2,2024-09-07,1,9,2024,0.677250409050156
2,2024-09-14,2,9,2024,0.668049747363849
2,2024-09-21,3,9,2024,0.656807961176692
2,2024-10-01,0,10,2024,0.639756002335851
2,2024-10-07,1,10,2024,0.630468162996455
2,2024-10-14,2,10,2024,0.621438806657843
2,2024-10-21,3,10,2024,0.614402610555243
2,2024-11-01,0,11,2024,0.605689978128501
2,2024-11-07,1,11,2024,0.601011986669344
2,2024-11-14,2,11,2024,0.595013410412145
2,2024-11-21,3,11,2024,0.588672453833898
2,2024-12-01,0,12,2024,0.580986695160409
2,2024-12-07,1,12,2024,0.578463386734252
2,2024-12-14,2,12,2024,0.578359130386388
2,2024-12-21,3,12,2024,0.581518212324811
2,2025-01-01,0,1,2025,0.592684472245525
2,2025-01-07,1,1,2025,0.601678352798769
2,2025-01-14,2,1,2025,0.614348719402014
2,2025-01-21,3,1,2025,0.628560940063525
2,2025-02-01,0,2,2025,0.650811309613759
2,2025-02-07,1,2,2025,0.661311206254272
2,2025-02-14,2,2,2025,0.671332515875538
2,2025-02-21,3,2,2025,0.679139648428791
2,2025-03-01,0,3,2025,0.686493952782317
2,2025-03-07,1,3,2025,0.692006208879604
2,2025-03-14,2,3,2025,0.69963561837465
2,2025-03-21,3,3,2025,0.70944408953216
2,2025-04-01,0,4,2025,0.72960068413133
2,2025-04-07,1,4,2025,0.742121936096597
2,2025-04-14,2,4,2025,0.756567854936895
2,2025-04-21,3,4,2025,0.769340258481962
2,2025-05-01,0,5,2025,0.782340997647337
2,2025-05-07,1,5,2025,0.786534804036477
2,2025-05-14,2,5,2025,0.787903138526954
2,2025-05-21,3,5,2025,0.78565404717146
2,2025-06-01,0,6,2025,0.775635713512672
2,2025-06-07,1,6,2025,0.767447652847493
2,2025-06-14,2,6,2025,0.756281246704129
2,2025-06-21,3,6,2025,0.744323733436372
2,2025-07-01,0,7,2025,0.727770625311629
2,2025-07-07,1,7,2025,0.718750183126742
2,2025-07-14,2,7,2025,0.708988838595713
2,2025-07-21,3,7,2025,0.699317869117802
2,2025-08-01,0,8,2025,0.681816641811563
2,2025-08-07,1,8,2025,0.670205782708811
2,2025-08-14,2,8,2025,0.654829934415988
2,2025-08-21,3,8,2025,0.638319023459022
2,2025-09-01,0,9,2025,0.613558209485535
2,2025-09-07,1,9,2025,0.602520408128116
2,2025-09-14,2,9,2025,0.593172660340126
2,2025-09-21,3,9,2025,0.588270879308184
2,2025-10-01,0,10,2025,0.589003498987945
2,2025-10-07,1,10,2025,0.593083802208066
2,2025-10-14,2,10,2025,0.599957298615965
2,2025-10-21,3,10,2025,0.607469901969313
2,2025-11-01,0,11,2025,0.616822735834388
2,2025-11-07,1,11,2025,0.619735443236975
2,2025-11-14,2,11,2025,0.621535039498054
2,2025-11-21,3,11,2025,0.622717072580734
2,2025-12-01,0,12,2025,0.625476523775152
2,2025-12-07,1,12,2025,0.628028971637403
2,2025-12-14,2,12,2025,0.631156716366211
2,2025-12-21,3,12,2025,0.63339217844833
2,2026-01-01,0,1,2026,0.633480365025936
2,2026-01-07,1,1,2026,0.631961071282542
2,2026-01-14,2,1,2026,0.629841421701641
2,2026-01-21,3,1,2026,0.628877055690843
2,2026-02-01,0,2,2026,0.634221687652808
2,2026-02-07,1,2,2026,0.642609579008759
2,2026-02-14,2,2,2026,0.657936061946803
2,2026-02-21,3,2,2026,0.678282578350933
2,2026-03-01,0,3,2026,0.704610300094133
2,2026-03-07,1,3,2026,0.723849176212797
2,2026-03-14,2,3,2026,0.743167256692493
2,2026-03-21,3,3,2026,0.757626104778444
2,2026-04-01,0,4,2026,0.770820236860049
2,2026-04-07,1,4,2026,0.774735070636609
2,2026-04-14,2,4,2026,0.778195047483096
2,2026-04-21,3,4,2026,0.781617716025825
2,2026-05-01,0,5,2026,0.787104689095976
2,2026-05-07,1,5,2026,0.790316340001004
2,2026-05-14,2,5,2026,0.793292489673476
2,2026-05-21,3,5,2026,0.794906037508746
2,2026-06-01,0,6,2026,0.79411266795777
2,2026-06-07,1,6,2026,0.791959212589949
2,2026-06-14,2,6,2026,0.787981271181584
2,2026-06-21,3,6,2026,0.782498434193336
2,2026-07-01,0,7,2026,0.772430824801882
2,2026-07-07,1,7,2026,0.765546808924178
2,2026-07-14,2,7,2026,0.757239541902306
2,2026-07-21,3,7,2026,0.74900239056563
2,2026-08-01,0,8,2026,0.736177417918064
2,2026-08-07,1,8,2026,0.728783733478589
2,2026-08-14,2,8,2026,0.719266201920384
2,2026-08-21,3,8,2026,0.7084786347265
2,2026-09-01,0,9,2026,0.689011174816893
2,2026-09-07,1,9,2026,0.677550378589427
2,2026-09-14,2,9,2026,0.664173717342357
2,2026-09-21,3,9,2026,0.651666418668418
2,2026-10-01,0,10,2026,0.637114413663985
2,2026-10-07,1,10,2026,0.630998709941483
2,2026-10-14,2,10,2026,0.626715163511217
2,2026-10-21,3,10,2026,0.625562140578831
2,2026-11-01,0,11,2026,0.629504630695864
2,2026-11-07,1,11,2026,0.633854549637184
2,2026-11-14,2,11,2026,0.639714371143634
2,2026-11-21,3,11,2026,0.645175630436237
2,2026-12-01,0,12,2026,0.650573955231825
2,2026-12-07,1,12,2026,0.652440662848168
2,2026-12-14,2,12,2026,0.654017921210783
2,2026-12-21,3,12,2026,0.655683895557777
2,2027-01-01,0,1,2027,0.659176270637847
2,2027-01-07,1,1,2027,0.661341680843108
2,2027-01-14,2,1,2027,0.663909796803924
2,2027-01-21,3,1,2027,0.666751595711817
2,2027-02-01,0,2,2027,0.673492647507915
2,2027-02-07,1,2,2027,0.679201379749259
2,2027-02-14,2,2,2027,0.687695846768764
2,2027-02-21,3,2,2027,0.697188455218869
2,2027-03-01,0,3,2027,0.707301197266603
2,2027-03-07,1,3,2027,0.7133705287632
2,2027-03-14,2,3,2027,0.718745835823632
2,2027-03-21,3,3,2027,0.723336312652897
2,2027-04-01,0,4,2027,0.732707231258262
2,2027-04-07,1,4,2027,0.740054670787306
2,2027-04-14,2,4,2027,0.750353157084244
2,2027-04-21,3,4,2027,0.761361843733475
2,2027-05-01,0,5,2027,0.775709879247361
2,2027-05-07,1,5,2027,0.782661420812852
2,2027-05-14,2,5,2027,0.789058551680196
2,2027-05-21,3,5,2027,0.793902001822651
2,2027-06-01,0,6,2027,0.799129191142916
2,2027-06-07,1,6,2027,0.800785203627221
2,2027-06-14,2,6,2027,0.801303029737096
2,2027-06-21,3,6,2027,0.799793734497094
2,2027-07-01,0,7,2027,0.793239047134578
2,2027-07-07,1,7,2027,0.786647458684713
2,2027-07-14,2,7,2027,0.776611170060659
2,2027-07-21,3,7,2027,0.764430723603797
2,2027-08-01,0,8,2027,0.7420401108106
2,2027-08-07,1,8,2027,0.728613520151992
2,2027-08-14,2,8,2027,0.712197319489522
2,2027-08-21,3,8,2027,0.695258034007885
2,2027-09-01,0,9,2027,0.668544602332702
2,2027-09-07,1,9,2027,0.654592960054347
2,2027-09-14,2,9,2027,0.639561351435493
2,2027-09-21,3,9,2027,0.626335151028612
2,2027-10-01,0,10,2027,0.610596221055348
2,2027-10-07,1,10,2027,0.602385268306777
2,2027-10-14,2,10,2027,0.593228268168642
2,2027-10-21,3,10,2027,0.584108548180445
2,2027-11-01,0,11,2027,0.570559462841322
2,2027-11-07,1,11,2027,0.5647714543503
2,2027-11-14,2,11,2027,0.560847816348196
2,2027-11-21,3,11,2027,0.560918160941916
2,2027-12-01,0,12,2027,0.568024427979255
2,2027-12-07,1,12,2027,0.57500530827366
2,2027-12-14,2,12,2027,0.583690910661029
2,2027-12-21,3,12,2027,0.591128044247412
2,2028-01-01,0,1,2028,0.598404732452501
2,2028-01-07,1,1,2028,0.600805216927821
2,2028-01-14,2,1,2028,0.603679851679201
2,2028-01-21,3,1,2028,0.607812131951884
2,2028-02-01,0,2,2028,0.617922190924383
2,2028-02-07,1,2,2028,0.625122913534282
2,2028-02-14,2,2,2028,0.634907520171252
2,2028-02-21,3,2,2028,0.646467039910484
2,2028-03-01,0,3,2028,0.664565196871247
2,2028-03-07,1,3,2028,0.678605846730437
2,2028-03-14,2,3,2028,0.696257753125033
2,2028-03-21,3,3,2028,0.714156563474854
2,2028-04-01,0,4,2028,0.740387594131214
2,2028-04-07,1,4,2028,0.753147910616676
2,2028-04-14,2,4,2028,0.766496788557622
2,2028-04-21,3,4,2028,0.777910277556372
2,2028-05-01,0,5,2028,0.7895341677433
2,2028-05-07,1,5,2028,0.793048075250307
2,2028-05-14,2,5,2028,0.793565603681661
2,2028-05-21,3,5,2028,0.790789834186563
2,2028-06-01,0,6,2028,0.783237431478865
2,2028-06-07,1,6,2028,0.779538408052497
2,2028-06-14,2,6,2028,0.776946631660381
2,2028-06-21,3,6,2028,0.77641765619647
2,2028-07-01,0,7,2028,0.77747989296174
2,2028-07-07,1,7,2028,0.777463869322348
2,2028-07-14,2,7,2028,0.77523114780354
2,2028-07-21,3,7,2028,0.769665084570413
2,2028-08-01,0,8,2028,0.753778991850071
2,2028-08-07,1,8,2028,0.742075738304883
2,2028-08-14,2,8,2028,0.726754638080547
2,2028-08-21,3,8,2028,0.710735674910647
2,2028-09-01,0,9,2028,0.686568764691101
2,2028-09-07,1,9,2028,0.674587656160939
2,2028-09-14,2,9,2028,0.66166210106206
2,2028-09-21,3,9,2028,0.649408266029177
2,2028-10-01,0,10,2028,0.632060094759626
2,2028-10-07,1,10,2028,0.621590381611383
2,2028-10-14,2,10,2028,0.60971517939688
2,2028-10-21,3,10,2028,0.598935536819633
2,2028-11-01,0,11,2028,0.586098084544556
2,2028-11-07,1,11,2028,0.581861664141227
2,2028-11-14,2,11,2028,0.579655560900276
2,2028-11-21,3,11,2028,0.580459590941023
2,2028-12-01,0,12,2028,0.586877620914425
2,2028-12-07,1,12,2028,0.593698457493309
2,2028-12-14,2,12,2028,0.604306609516387
2,2028-12-21,3,12,2028,0.617281020910541
2,2029-01-01,0,1,2029,0.640068897881427
2,2029-01-07,1,1,2029,0.652104093457339
2,2029-01-14,2,1,2029,0.664241718215392
2,2029-01-21,3,1,2029,0.673261591750788
2,2029-02-01,0,2,2029,0.680518371918492
2,2029-02-07,1,2,2029,0.681973794668235
2,2029-02-14,2,2,2029,0.683454897359533
2,2029-02-21,3,2,2029,0.686824825678727
2,2029-03-01,0,3,2029,0.695070358966181
2,2029-03-07,1,3,2029,0.704688040588332
2,2029-03-14,2,3,2029,0.718813769429382
2,2029-03-21,3,3,2029,0.734452209031837
2,2029-04-01,0,4,2029,0.757931168774204
2,2029-04-07,1,4,2029,0.768774090822733
2,2029-04-14,2,4,2029,0.779143244633456
2,2029-04-21,3,4,2029,0.787050855695295
2,2029-05-01,0,5,2029,0.794559100567508
2,2029-05-07,1,5,2029,0.797308587367001
2,2029-05-14,2,5,2029,0.799200669062552
2,2029-05-21,3,5,2029,0.79984423766217
2,2029-06-01,0,6,2029,0.798113319749039
2,2029-06-07,1,6,2029,0.795415371162577
2,2029-06-14,2,6,2029,0.79039677062821
2,2029-06-21,3,6,2029,0.783259907337853
2,2029-07-01,0,7,2029,0.769630809360134
2,2029-07-07,1,7,2029,0.759820166852286
2,2029-07-14,2,7,2029,0.747170942765599
2,2029-07-21,3,7,2029,0.733526615180333
2,2029-08-01,0,8,2029,0.710800261911605
2,2029-08-07,1,8,2029,0.698150034925613
2,2029-08-14,2,8,2029,0.683569289032545
2,2029-08-21,3,8,2029,0.669467928784147
2,2029-09-01,0,9,2029,0.648528914533879
2,2029-09-07,1,9,2029,0.637734872067079
2,2029-09-14,2,9,2029,0.625866943708623
2,2029-09-21,3,9,2029,0.615255101763833
2,2029-10-01,0,10,2029,0.603631570218127
2,2029-10-07,1,10,2029,0.599219592171491
2,2029-10-14,2,10,2029,0.596610705410917
2,2029-10-21,3,10,2029,0.596485713686863
2,2029-11-01,0,11,2029,0.600651451525917
2,2029-11-07,1,11,2029,0.605199391109463
2,2029-11-14,2,11,2029,0.61287850661265
2,2029-11-21,3,11,2029,0.623344236352784
2,2029-12-01,0,12,2029,0.642318310461764
2,2029-12-07,1,12,2029,0.654532263827749
2,2029-12-14,2,12,2029,0.667438072272602
2,2029-12-21,3,12,2029,0.676770469985321
2,2030-01-01,0,1,2030,0.680330541824975
2,2030-01-07,1,1,2030,0.675892749023634
2,2030-01-14,2,1,2030,0.665900847237815
2,2030-01-21,3,1,2030,0.653089156724144
2,2030-02-01,0,2,2030,0.636614913274643
2,2030-02-07,1,2,2030,0.634289085916352
2,2030-02-14,2,2,2030,0.639827131846151
2,2030-02-21,3,2,2030,0.653384849012333
2,2030-03-01,0,3,2030,0.674692016033712
2,2030-03-07,1,3,2030,0.691586129173494
2,2030-03-14,2,3,2030,0.709862279142457
2,2030-03-21,3,3,2030,0.725726216890946
2,2030-04-01,0,4,2030,0.746573988451884
2,2030-04-07,1,4,2030,0.756470911125751
2,2030-04-14,2,4,2030,0.766807172671304
2,2030-04-21,3,4,2030,0.77556483335748
2,2030-05-01,0,5,2030,0.784680327298433
2,2030-05-07,1,5,2030,0.78798306709158
2,2030-05-14,2,5,2030,0.78961377103569
2,2030-05-21,3,5,2030,0.788735063054384
2,2030-06-01,0,6,2030,0.782415051091139
2,2030-06-07,1,6,2030,0.776860970931045
2,2030-06-14,2,6,2030,0.769202029896366
2,2030-06-21,3,6,2030,0.760974407259928
2,2030-07-01,0,7,2030,0.749302872617063
2,2030-07-07,1,7,2030,0.742587637823452
2,2030-07-14,2,7,2030,0.734956333306371
2,2030-07-21,3,7,2030,0.727278942986297
2,2030-08-01,0,8,2030,0.714137179950259
2,2030-08-07,1,8,2030,0.70588811036781
2,2030-08-14,2,8,2030,0.694992587292826
